state,district,year,month,enrollment,date,lag_1,lag_2,rolling_mean_3,rolling_std_3,state_avg,district_state_ratio,target_log,sample_weight
Meghalaya,East Khasi Hills,2025,5,4894,2025-05-01,7798.0,300.0,4049.0,5301.886645336734,1580.0,3.097468354428419,8.49596955496461,69.95712972957081
Meghalaya,East Khasi Hills,2025,6,3140,2025-06-01,4894.0,7798.0,4330.666666666667,3780.609651013092,1356.1,2.3154634613949447,8.052296499538647,56.0357029044876
Meghalaya,East Khasi Hills,2025,7,6586,2025-07-01,3140.0,4894.0,5277.333333333333,2352.541037545006,2160.5454545454545,3.048304300259466,8.792853288640693,81.15417426109393
Meghalaya,East Khasi Hills,2025,9,2322,2025-09-01,6586.0,3140.0,4873.333333333333,1723.092955511493,794.9166666666666,2.9210609078483016,7.750614732770409,48.187135212627034
Meghalaya,East Khasi Hills,2025,10,1366,2025-10-01,2322.0,6586.0,4016.0,2262.952938087754,366.0,3.7322404371482727,7.220373836723949,36.959437225152655
Meghalaya,East Khasi Hills,2025,11,1812,2025-11-01,1366.0,2322.0,3424.6666666666665,2779.209479930099,491.4166666666667,3.6872986264127103,7.502738210754851,42.567593307585526
Meghalaya,East Khasi Hills,2025,12,438,2025-12-01,1812.0,1366.0,1833.3333333333333,478.3569099880678,177.75,2.464135021083184,6.0844994130751715,20.92844953645635
Meghalaya,Eastern West Khasi Hills,2025,10,66,2025-10-01,105.0,105.0,105.0,0.0,366.0,0.18032786885196633,4.204692619390966,8.12403840463596
Meghalaya,Eastern West Khasi Hills,2025,11,46,2025-11-01,66.0,105.0,85.5,27.577164466275352,491.4166666666667,0.09360691877206659,3.8501476017100584,6.782329983125268
Meghalaya,Eastern West Khasi Hills,2025,12,601,2025-12-01,46.0,66.0,72.33333333333333,30.0055550412475,177.75,3.3811533051849163,6.400257445308821,24.515301344262525
Meghalaya,North Garo Hills,2025,5,324,2025-05-01,1495.0,1495.0,1495.0,0.0,1580.0,0.20506329113911073,5.783825182329737,18.0
Meghalaya,North Garo Hills,2025,7,244,2025-07-01,324.0,1495.0,909.5,828.0220407694471,2160.5454545454545,0.1129344441638794,5.501258210544727,15.620499351813308
Meghalaya,North Garo Hills,2025,9,476,2025-09-01,244.0,324.0,687.6666666666666,700.314453180379,794.9166666666666,0.5988049061738981,6.1675164908883415,21.817424229271428
Meghalaya,North Garo Hills,2025,10,146,2025-10-01,476.0,244.0,348.0,117.84735890124968,366.0,0.3989071038240467,4.990432586778736,12.083045973594572
Meghalaya,North Garo Hills,2025,11,189,2025-11-01,146.0,476.0,288.6666666666667,169.47369510733301,491.4166666666667,0.38460234017218664,5.247024072160486,13.74772708486752
Meghalaya,North Garo Hills,2025,12,179,2025-12-01,189.0,146.0,270.3333333333333,179.40549972989476,177.75,1.0070323487988353,5.19295685089021,13.379088160259652
Meghalaya,Ri Bhoi,2025,4,2333,2025-04-01,67.0,67.0,67.0,0.0,2773.818181818182,0.8410789197689679,7.755338812846501,48.30113870293329
Meghalaya,Ri Bhoi,2025,5,1609,2025-05-01,2333.0,67.0,1200.0,1602.3039661687167,1580.0,1.0183544303791023,7.383989457978509,40.11234224026316
Meghalaya,Ri Bhoi,2025,6,783,2025-06-01,1609.0,2333.0,1336.3333333333333,1157.345814064808,1356.1,0.5773910478574019,6.664409020350408,27.982137159266443
Meghalaya,Ri Bhoi,2025,7,2424,2025-07-01,783.0,1609.0,1575.0,775.5591531276,2160.5454545454545,1.1219389043165724,7.793586803371584,49.23413450036468
Meghalaya,Ri Bhoi,2025,9,804,2025-09-01,2424.0,783.0,1605.3333333333333,820.5061446042519,794.9166666666666,1.011426774293727,6.690842277418564,28.35489375751565
Meghalaya,Ri Bhoi,2025,10,445,2025-10-01,804.0,2424.0,1337.0,941.4281703879484,366.0,1.2158469945321972,6.100318952020064,21.095023109728988
Meghalaya,Ri Bhoi,2025,11,651,2025-11-01,445.0,804.0,1224.3333333333333,1054.334071029355,491.4166666666667,1.3247413939264208,6.480044561926653,25.514701644346147
Meghalaya,Ri Bhoi,2025,12,149,2025-12-01,651.0,445.0,633.3333333333334,180.1508627049371,177.75,0.838255977491768,5.0106352940962555,12.206555615733702
Meghalaya,South Garo Hills,2025,5,685,2025-05-01,1418.0,1418.0,1418.0,0.0,1580.0,0.43354430379719394,6.530877627725885,26.1725046566048
Meghalaya,South Garo Hills,2025,6,551,2025-06-01,685.0,1418.0,1051.5,518.3092706097393,1356.1,0.40631221886261615,6.313548046277095,23.473389188611005
Meghalaya,South Garo Hills,2025,7,486,2025-07-01,551.0,685.0,884.6666666666666,466.71440232044836,2160.5454545454545,0.2249431961624811,6.18826412308259,22.045407685048602
Meghalaya,South Garo Hills,2025,9,733,2025-09-01,486.0,551.0,574.0,101.47413463538366,794.9166666666666,0.9221092357677886,6.598509028614515,27.073972741361768
Meghalaya,South Garo Hills,2025,10,236,2025-10-01,733.0,486.0,590.0,128.03515142334925,366.0,0.6448087431676371,5.4680601411351315,15.362291495737216
Meghalaya,South Garo Hills,2025,11,299,2025-11-01,236.0,733.0,485.0,248.50150904974393,491.4166666666667,0.6084449720184328,5.703782474656201,17.291616465790582
Meghalaya,South Garo Hills,2025,12,18,2025-12-01,299.0,236.0,422.6666666666667,270.5962552093678,177.75,0.10126582278424043,2.9444389791664403,4.242640687119285
Meghalaya,South West Garo Hills,2025,5,799,2025-05-01,1775.0,1775.0,1775.0,0.0,1580.0,0.5056962025313255,6.684611727667927,28.26658805020514
Meghalaya,South West Garo Hills,2025,6,618,2025-06-01,799.0,1775.0,1287.0,690.1362184380704,1356.1,0.4557186048223172,6.428105272684596,24.859605789312106
Meghalaya,South West Garo Hills,2025,7,815,2025-07-01,618.0,799.0,1064.0,622.3592210291416,2160.5454545454545,0.37721955735066276,6.704414354964107,28.548204847240395
Meghalaya,South West Garo Hills,2025,9,503,2025-09-01,815.0,618.0,744.0,109.4120651482276,794.9166666666666,0.6327707306837621,6.222576268071369,22.427661492005804
Meghalaya,South West Garo Hills,2025,10,189,2025-10-01,503.0,815.0,645.3333333333334,157.78571967492286,366.0,0.51639344262154,5.247024072160486,13.74772708486752
Meghalaya,South West Garo Hills,2025,11,192,2025-11-01,189.0,503.0,502.3333333333333,313.00053248091024,491.4166666666667,0.3907071392225388,5.262690188904886,13.856406460551018
Meghalaya,South West Garo Hills,2025,12,43,2025-12-01,192.0,189.0,294.6666666666667,180.4281943969217,177.75,0.24191279887346323,3.784189633918261,6.557438524302
Meghalaya,South West Khasi Hills,2025,5,527,2025-05-01,988.0,988.0,988.0,0.0,1580.0,0.33354430379725725,6.269096283706261,22.956480566497994
Meghalaya,South West Khasi Hills,2025,6,384,2025-06-01,527.0,988.0,757.5,325.9762261269984,1356.1,0.2831649583361971,5.953243334287785,19.595917942265423
Meghalaya,South West Khasi Hills,2025,7,746,2025-07-01,384.0,527.0,633.0,315.6437865696076,2160.5454545454545,0.3452831776485821,6.616065185132817,27.313000567495326
Meghalaya,South West Khasi Hills,2025,9,250,2025-09-01,746.0,384.0,552.3333333333334,182.32480175042926,794.9166666666666,0.31449837509133305,5.5254529391317835,15.811388300841896
Meghalaya,South West Khasi Hills,2025,10,164,2025-10-01,250.0,746.0,460.0,256.5852684781416,366.0,0.4480874316927648,5.10594547390058,12.806248474865697
Meghalaya,South West Khasi Hills,2025,11,330,2025-11-01,164.0,250.0,386.6666666666667,314.14858480237234,491.4166666666667,0.6715278955387386,5.802118375377063,18.16590212458495
Meghalaya,South West Khasi Hills,2025,12,48,2025-12-01,330.0,164.0,248.0,83.01807032206911,177.75,0.2700421940913078,3.8918202981106265,6.928203230275509
Meghalaya,West Garo Hills,2025,5,2385,2025-05-01,3703.0,3703.0,3703.0,0.0,1580.0,1.5094936708851205,7.777373602657861,48.83646178829912
Meghalaya,West Garo Hills,2025,6,2367,2025-06-01,2385.0,3703.0,3044.0,931.9667376038697,1356.1,1.7454465009942148,7.769800996003896,48.65182422068057
Meghalaya,West Garo Hills,2025,7,4297,2025-07-01,2367.0,2385.0,2818.3333333333335,766.1966675295145,2160.5454545454545,1.9888496170991383,8.365905077202456,65.55150646628954
Meghalaya,West Garo Hills,2025,9,1134,2025-09-01,4297.0,2367.0,3016.3333333333335,1109.1263829398945,794.9166666666666,1.4265646294142869,7.034387929915503,33.67491648096547
Meghalaya,West Garo Hills,2025,10,780,2025-10-01,1134.0,4297.0,2599.3333333333335,1594.2478895495938,366.0,2.131147540977784,6.660575149839686,27.92848008753788
Meghalaya,West Garo Hills,2025,11,934,2025-11-01,780.0,1134.0,2070.3333333333335,1936.4561273969864,491.4166666666667,1.9006274376763086,6.840546529288687,30.56141357987225
Meghalaya,West Garo Hills,2025,12,199,2025-12-01,934.0,780.0,949.3333333333334,177.4974178215948,177.75,1.1195499296702136,5.298317366548036,14.106735979665885
Meghalaya,West Jaintia Hills,2025,4,2917,2025-04-01,510.0,510.0,510.0,0.0,2773.818181818182,1.0516190351333388,7.978653729082731,54.00925846556311
Meghalaya,West Jaintia Hills,2025,5,2201,2025-05-01,2917.0,510.0,1713.5,1702.0060223160199,1580.0,1.3930379746826627,7.697121317282625,46.9148164229596
Meghalaya,West Jaintia Hills,2025,6,1843,2025-06-01,2201.0,2917.0,1876.0,1235.9737052219193,1356.1,1.3590443182646126,7.519692404116539,42.930175867331364
Meghalaya,West Jaintia Hills,2025,7,2196,2025-07-01,1843.0,2201.0,2320.3333333333335,546.8540329313969,2160.5454545454545,1.0164099974749146,7.69484807238461,46.861498055439924
Meghalaya,West Jaintia Hills,2025,9,993,2025-09-01,2196.0,1843.0,2080.0,205.26324561401674,794.9166666666666,1.249187545862775,6.901737206656574,31.51190251317746
Meghalaya,West Jaintia Hills,2025,10,363,2025-10-01,993.0,2196.0,1677.3333333333333,618.3739429611612,366.0,0.9918032786858147,5.8971538676367405,19.05255888325765
Meghalaya,West Jaintia Hills,2025,11,505,2025-11-01,363.0,993.0,1184.0,931.3071458976357,491.4166666666667,1.0276411734759485,6.226536669287466,22.47220505424423
Meghalaya,West Jaintia Hills,2025,12,223,2025-12-01,505.0,363.0,620.3333333333334,330.4562502561171,177.75,1.2545710267158674,5.4116460518550396,14.933184523068078
Meghalaya,West Khasi Hills,2025,4,4695,2025-04-01,673.0,673.0,673.0,0.0,2773.818181818182,1.69261274252692,8.454466361507933,68.5200700525036
Meghalaya,West Khasi Hills,2025,5,2432,2025-05-01,4695.0,673.0,2684.0,2843.983473932294,1580.0,1.5392405063281398,7.796880342783522,49.31531202375181
Meghalaya,West Khasi Hills,2025,6,2177,2025-06-01,2432.0,4695.0,2600.0,2016.2561841194686,1356.1,1.6053388393174506,7.686162303492906,46.65833258915282
Meghalaya,West Khasi Hills,2025,7,3619,2025-07-01,2177.0,2432.0,3101.3333333333335,1386.0325873994932,2160.5454545454545,1.675039973069998,8.194229304819817,60.15812497078013
Meghalaya,West Khasi Hills,2025,9,1026,2025-09-01,3619.0,2177.0,2742.6666666666665,769.5624297828823,794.9166666666666,1.290701331374831,6.934397209928558,32.03123475609393
Meghalaya,West Khasi Hills,2025,10,549,2025-10-01,1026.0,3619.0,2274.0,1299.2186113198966,366.0,1.4999999999959017,6.309918278226516,23.430749027719962
Meghalaya,West Khasi Hills,2025,11,460,2025-11-01,549.0,1026.0,1731.3333333333333,1652.073343811749,491.4166666666667,0.9360691877206659,6.133398042996649,21.447610589527216
Meghalaya,West Khasi Hills,2025,12,172,2025-12-01,460.0,549.0,678.3333333333334,304.3588890328888,177.75,0.9676511954938529,5.153291594497779,13.114877048604
Mizoram,Aizawl,2025,10,293,2025-10-01,365.0,365.0,365.0,0.0,90.1,3.251942286312409,5.683579767338681,17.11724276862369
Mizoram,Aizawl,2025,11,288,2025-11-01,293.0,365.0,329.0,50.91168824543142,84.0909090909091,3.4248648648241367,5.666426688112432,16.97056274847714
Mizoram,Aizawl,2025,12,67,2025-12-01,288.0,293.0,315.3333333333333,43.08518693627002,43.3,1.5473441108187682,4.219507705176107,8.18535277187245
Mizoram,Champhai,2025,6,138,2025-06-01,368.0,368.0,368.0,0.0,155.5,0.8874598070682479,4.9344739331306915,11.74734012447073
Mizoram,Champhai,2025,7,172,2025-07-01,138.0,368.0,253.0,162.63455967290594,175.0,0.9828571428515266,5.153291594497779,13.114877048604
Mizoram,Champhai,2025,9,155,2025-09-01,172.0,138.0,226.0,124.14507642270796,110.54545454545455,1.4021381578820529,5.049856007249537,12.449899597988733
Mizoram,Champhai,2025,10,170,2025-10-01,155.0,172.0,155.0,17.0,90.1,1.8867924528092477,5.14166355650266,13.038404810405298
Mizoram,Champhai,2025,11,107,2025-11-01,170.0,155.0,165.66666666666666,9.291573243177572,84.0909090909091,1.2724324324173006,4.68213122712422,10.344080432788601
Mizoram,Champhai,2025,12,29,2025-12-01,107.0,170.0,144.0,32.90896534380867,43.3,0.6697459584140937,3.4011973816621555,5.385164807134504
Mizoram,Hnahthial,2025,11,1,2025-11-01,1.0,1.0,1.0,0.0,84.0909090909091,0.011891891891750474,0.6931471805599453,1.0
Mizoram,Khawzawl,2025,10,21,2025-10-01,7.0,7.0,7.0,0.0,90.1,0.23307436181761293,3.091042453358316,4.58257569495584
Mizoram,Khawzawl,2025,11,5,2025-11-01,21.0,7.0,14.0,9.899494936611665,84.0909090909091,0.05945945945875237,1.791759469228055,2.23606797749979
Mizoram,Khawzawl,2025,12,1,2025-12-01,5.0,21.0,11.0,8.717797887081348,43.3,0.023094688221175646,0.6931471805599453,1.0
Mizoram,Kolasib,2025,9,74,2025-09-01,85.0,85.0,85.0,0.0,110.54545454545455,0.6694078947307865,4.31748811353631,8.602325267042627
Mizoram,Kolasib,2025,10,55,2025-10-01,74.0,85.0,79.5,7.7781745930520225,90.1,0.6104328523794624,4.02535169073515,7.416198487095663
Mizoram,Kolasib,2025,11,47,2025-11-01,55.0,74.0,71.33333333333333,15.176736583776279,84.0909090909091,0.5589189189122723,3.871201010907891,6.855654600401044
Mizoram,Kolasib,2025,12,12,2025-12-01,47.0,55.0,58.666666666666664,13.868429375143142,43.3,0.27713625865410774,2.5649493574615367,3.4641016151377544
Mizoram,Lawngtlai,2025,6,173,2025-06-01,371.0,371.0,371.0,0.0,155.5,1.1125401929188905,5.159055299214529,13.152946437965905
Mizoram,Lawngtlai,2025,7,330,2025-07-01,173.0,371.0,272.0,140.0071426749364,175.0,1.8857142857035103,5.802118375377063,18.16590212458495
Mizoram,Lawngtlai,2025,9,254,2025-09-01,330.0,173.0,291.3333333333333,104.50996762669737,110.54545454545455,2.2976973684002675,5.541263545158426,15.937377450509228
Mizoram,Lawngtlai,2025,10,95,2025-10-01,254.0,330.0,252.33333333333334,78.51326851770554,90.1,1.0543840177463442,4.564348191467836,9.746794344808963
Mizoram,Lawngtlai,2025,11,174,2025-11-01,95.0,254.0,226.33333333333334,119.91802755771683,84.0909090909091,2.0691891891645824,5.1647859739235145,13.19090595827292
Mizoram,Lawngtlai,2025,12,219,2025-12-01,174.0,95.0,174.33333333333334,79.50052410728705,43.3,5.057736720437466,5.393627546352362,14.798648586948742
Mizoram,Lunglei,2025,7,135,2025-07-01,183.0,183.0,183.0,0.0,175.0,0.7714285714241633,4.912654885736052,11.61895003862225
Mizoram,Lunglei,2025,9,99,2025-09-01,135.0,183.0,159.0,33.94112549695428,110.54545454545455,0.8955592105182145,4.605170185988092,9.9498743710662
Mizoram,Lunglei,2025,10,93,2025-10-01,99.0,135.0,139.0,42.14261501141095,90.1,1.0321864594780001,4.543294782270004,9.643650760992955
Mizoram,Lunglei,2025,11,156,2025-11-01,93.0,99.0,109.0,22.715633383201094,84.0909090909091,1.855135135113074,5.056245805348308,12.489995996796797
Mizoram,Lunglei,2025,12,34,2025-12-01,156.0,93.0,116.0,34.77067730142742,43.3,0.785219399519972,3.5553480614894135,5.830951894845301
Mizoram,Mamit,2025,10,70,2025-10-01,72.0,72.0,72.0,0.0,90.1,0.7769145393920431,4.2626798770413155,8.366600265340756
Mizoram,Mamit,2025,11,70,2025-11-01,70.0,72.0,71.0,1.4142135623730951,84.0909090909091,0.8324324324225332,4.2626798770413155,8.366600265340756
Mizoram,Mamit,2025,12,26,2025-12-01,70.0,70.0,70.66666666666667,1.1547005383792526,43.3,0.6004618937505668,3.295836866004329,5.0990195135927845
Mizoram,Saiha,2025,7,153,2025-07-01,183.0,183.0,183.0,0.0,175.0,0.8742857142807184,5.0369526024136295,12.36931687685298
Mizoram,Saiha,2025,9,146,2025-09-01,153.0,183.0,168.0,21.213203435596427,110.54545454545455,1.320723684198579,4.990432586778736,12.083045973594572
Mizoram,Saiha,2025,10,70,2025-10-01,146.0,153.0,160.66666666666666,19.655363983740756,90.1,0.7769145393920431,4.2626798770413155,8.366600265340756
Mizoram,Saiha,2025,11,51,2025-11-01,70.0,146.0,123.0,46.03259714593562,84.0909090909091,0.6064864864792742,3.9512437185814275,7.14142842854285
Mizoram,Saiha,2025,12,36,2025-12-01,51.0,70.0,89.0,50.269274910227224,43.3,0.8314087759623232,3.6109179126442243,6.0
Mizoram,Saitual,2025,10,6,2025-10-01,1.0,1.0,1.0,0.0,90.1,0.06659267480503227,1.9459101490553132,2.449489742783178
Mizoram,Saitual,2025,11,3,2025-11-01,6.0,1.0,3.5,3.5355339059327378,84.0909090909091,0.03567567567525142,1.3862943611198906,1.7320508075688772
Mizoram,Saitual,2025,12,2,2025-12-01,3.0,6.0,3.3333333333333335,2.516611478423583,43.3,0.04618937644235129,1.0986122886681098,1.4142135623730951
Mizoram,Serchhip,2025,10,28,2025-10-01,42.0,42.0,42.0,0.0,90.1,0.3107658157568173,3.367295829986474,5.291502622129181
Mizoram,Serchhip,2025,11,23,2025-11-01,28.0,42.0,35.0,9.899494936611665,84.0909090909091,0.2735135135102609,3.1780538303479458,4.795831523312719
Mizoram,Serchhip,2025,12,7,2025-12-01,23.0,28.0,31.0,9.848857801796104,43.3,0.16166281754822953,2.0794415416798357,2.6457513110645907
Nagaland,Chumukedima,2025,9,39,2025-09-01,86.0,86.0,86.0,0.0,160.8235294117647,0.24250182882073062,3.6888794541139363,6.244997998398398
Nagaland,Chumukedima,2025,10,16,2025-10-01,39.0,86.0,62.5,33.23401871576773,109.41176470588235,0.14623655913844838,2.833213344056216,4.0
Nagaland,Chumukedima,2025,11,30,2025-11-01,16.0,39.0,47.0,35.679125549822544,84.6470588235294,0.354412786653214,3.4339872044851463,5.477225575051661
Nagaland,Chumukedima,2025,12,11,2025-12-01,30.0,16.0,28.333333333333332,11.590225767142474,19.75,0.5569620252882551,2.4849066497880004,3.3166247903554
Nagaland,Dimapur,2025,5,384,2025-05-01,783.0,783.0,783.0,0.0,333.0,1.1531531531496904,5.953243334287785,19.595917942265423
Nagaland,Dimapur,2025,6,377,2025-06-01,384.0,783.0,583.5,282.13560569343247,246.33333333333334,1.530446549384856,5.934894195619588,19.4164878389476
Nagaland,Dimapur,2025,7,784,2025-07-01,377.0,384.0,514.6666666666666,232.40983914914904,416.9,1.8805468937349952,6.665683717782408,28.0
Nagaland,Dimapur,2025,9,353,2025-09-01,784.0,377.0,515.0,232.98712410774976,160.8235294117647,2.1949524506081515,5.869296913133774,18.788294228055936
Nagaland,Dimapur,2025,10,235,2025-10-01,353.0,784.0,504.6666666666667,242.20721156343245,109.41176470588235,2.1478494623459605,5.4638318050256105,15.329709716755891
Nagaland,Dimapur,2025,11,213,2025-11-01,235.0,353.0,457.3333333333333,288.9884657444537,84.6470588235294,2.5163307852378196,5.365976015021851,14.594519519326424
Nagaland,Dimapur,2025,12,53,2025-12-01,213.0,235.0,267.0,75.28612089887466,19.75,2.6835443036615927,3.9889840465642745,7.280109889280518
Nagaland,Kiphire,2025,9,201,2025-09-01,305.0,305.0,305.0,0.0,160.8235294117647,1.249817117768381,5.308267697401205,14.177446878757825
Nagaland,Kiphire,2025,10,200,2025-10-01,201.0,305.0,253.0,73.53910524340094,109.41176470588235,1.8279569892306047,5.303304908059076,14.142135623730951
Nagaland,Kiphire,2025,11,154,2025-11-01,200.0,201.0,235.33333333333334,60.33517492585344,84.6470588235294,1.8193189714864988,5.043425116919247,12.409673645990857
Nagaland,Kiphire,2025,12,21,2025-12-01,154.0,200.0,185.0,26.851443164195114,19.75,1.0632911391866688,3.091042453358316,4.58257569495584
Nagaland,Kohima,2025,7,239,2025-07-01,646.0,646.0,646.0,0.0,416.9,0.573278963778908,5.480638923341991,15.459624833740307
