state,district,year,month,enrollment,date,lag_1,lag_2,rolling_mean_3,rolling_std_3,state_avg,district_state_ratio,target_log
Madhya Pradesh,Bhind,2025,3,109,2025-03-01,,,,0.0,180.66666666666666,0.6033210332069927,4.700480365792417
Madhya Pradesh,Bhind,2025,4,1051,2025-04-01,109.0,109.0,109.0,0.0,642.6296296296297,1.6354676963838304,6.9584483932976555
Madhya Pradesh,Bhind,2025,5,956,2025-05-01,1051.0,109.0,580.0,666.0945878777278,706.8666666666667,1.352447420539443,6.863803391452954
Madhya Pradesh,Bhind,2025,6,885,2025-06-01,956.0,1051.0,705.3333333333334,518.6196422556065,1067.8823529411766,0.8287429767536582,6.786716950605081
Madhya Pradesh,Bhind,2025,7,4055,2025-07-01,885.0,956.0,964.0,83.28865468957908,2106.266666666667,1.9252073178442461,8.30795254527102
Madhya Pradesh,Bhind,2025,9,2491,2025-09-01,4055.0,885.0,1965.3333333333333,1810.052577505232,2408.7090909090907,1.0341639052222853,7.820840879907344
Madhya Pradesh,Bhind,2025,10,937,2025-10-01,2491.0,4055.0,2477.0,1585.046371561413,1111.4,0.8430807989915033,6.843749949006225
Madhya Pradesh,Bhind,2025,11,2020,2025-11-01,937.0,2491.0,2494.3333333333335,1559.0026726511198,1867.4727272727273,1.0816757698780122,7.611347717403621
Madhya Pradesh,Bhind,2025,12,1373,2025-12-01,2020.0,937.0,1816.0,796.8318517730081,1482.3090909090909,0.926257558844911,7.2254814727822945
Madhya Pradesh,Bhopal,2025,4,383,2025-04-01,,,,0.0,642.6296296296297,0.595988703820178,5.950642552587727
Madhya Pradesh,Bhopal,2025,6,833,2025-06-01,383.0,383.0,383.0,0.0,1067.8823529411766,0.7800484741647427,6.726233402358747
Madhya Pradesh,Bhopal,2025,7,1133,2025-07-01,833.0,383.0,608.0,318.1980515339464,2106.266666666667,0.5379185921374923,7.033506484287697
Madhya Pradesh,Bhopal,2025,9,3577,2025-09-01,1133.0,833.0,783.0,377.4917217635375,2408.7090909090907,1.485027815728669,8.182559264068665
Madhya Pradesh,Bhopal,2025,10,1731,2025-10-01,3577.0,1133.0,1847.6666666666667,1505.1396391475887,1111.4,1.5574950512852639,7.4570320891223805
Madhya Pradesh,Bhopal,2025,11,2887,2025-11-01,1731.0,3577.0,2147.0,1274.0,1867.4727272727273,1.5459395780385252,7.968319500012717
Madhya Pradesh,Bhopal,2025,12,2103,2025-12-01,2887.0,1731.0,2731.6666666666665,932.7514853021321,1482.3090909090909,1.4187324444652933,7.651595573857601
Madhya Pradesh,Burhanpur,2025,4,802,2025-04-01,,,,0.0,642.6296296296297,1.2479972335869,6.688354713946762
Madhya Pradesh,Burhanpur,2025,5,932,2025-05-01,802.0,802.0,802.0,0.0,706.8666666666667,1.3184947656305028,6.838405200847344
Madhya Pradesh,Burhanpur,2025,6,1777,2025-06-01,932.0,802.0,867.0,91.92388155425118,1067.8823529411766,1.664040982701978,7.48324441607385
Madhya Pradesh,Burhanpur,2025,7,2976,2025-07-01,1777.0,932.0,1170.3333333333333,529.39430799106,2106.266666666667,1.4129265050319302,7.998671361015776
Madhya Pradesh,Burhanpur,2025,9,1119,2025-09-01,2976.0,1777.0,1895.0,1027.0963927499697,2408.7090909090907,0.4645641950797821,7.02108396428914
Madhya Pradesh,Burhanpur,2025,10,563,2025-10-01,1119.0,2976.0,1957.3333333333333,941.5425286907296,1111.4,0.5065682922435607,6.335054251498059
Madhya Pradesh,Burhanpur,2025,11,770,2025-11-01,563.0,1119.0,1552.6666666666667,1263.6029175865863,1867.4727272727273,0.41232195188419274,6.647688373563329
Madhya Pradesh,Burhanpur,2025,12,750,2025-12-01,770.0,563.0,817.3333333333334,281.00593113550707,1482.3090909090909,0.5059673482401189,6.621405651764134
Madhya Pradesh,Chhatarpur,2025,4,850,2025-04-01,,,,0.0,642.6296296296297,1.322690334848959,6.7464121285733745
Madhya Pradesh,Chhatarpur,2025,5,737,2025-05-01,850.0,850.0,850.0,0.0,706.8666666666667,1.0426294444953654,6.6039438246004725
Madhya Pradesh,Chhatarpur,2025,6,714,2025-06-01,737.0,850.0,793.5,79.90306627407988,1067.8823529411766,0.6686129778554937,6.5722825426940075
Madhya Pradesh,Chhatarpur,2025,7,3586,2025-07-01,714.0,737.0,767.0,72.79423054061358,2106.266666666667,1.7025384566681794,8.185071477532283
Madhya Pradesh,Chhatarpur,2025,9,4215,2025-09-01,3586.0,714.0,1679.0,1651.550483636513,2408.7090909090907,1.7498999841477048,8.346642090221199
Madhya Pradesh,Chhatarpur,2025,10,1452,2025-10-01,4215.0,3586.0,2838.3333333333335,1866.414834203086,1111.4,1.306460320315542,7.2813856635702825
Madhya Pradesh,Chhatarpur,2025,11,3144,2025-11-01,1452.0,4215.0,3084.3333333333335,1448.2038300368263,1867.4727272727273,1.6835587230180546,8.05356916913454
Madhya Pradesh,Chhatarpur,2025,12,2966,2025-12-01,3144.0,1452.0,2937.0,1393.0825531891496,1482.3090909090909,2.0009322065069237,7.995306620290822
Madhya Pradesh,Chhindwara,2025,9,2745,2025-09-01,,,,0.0,2408.7090909090907,1.1396145804235942,7.917900586327916
Madhya Pradesh,Chhindwara,2025,10,1748,2025-10-01,2745.0,2745.0,2745.0,0.0,1111.4,1.5727910743192615,7.466799475018602
Madhya Pradesh,Chhindwara,2025,11,2493,2025-11-01,1748.0,2745.0,2246.5,704.9854608429879,1867.4727272727273,1.3349592546068734,7.821643126239982
Madhya Pradesh,Chhindwara,2025,12,1880,2025-12-01,2493.0,1748.0,2328.6666666666665,518.4171422062868,1482.3090909090909,1.2682914862552315,7.53955882930103
Madhya Pradesh,Damoh,2025,9,2204,2025-09-01,,,,0.0,2408.7090909090907,0.9150129454475779,7.6984827878809465
Madhya Pradesh,Damoh,2025,10,1012,2025-10-01,2204.0,2204.0,2204.0,0.0,1111.4,0.9105632535532566,6.920671504248683
Madhya Pradesh,Damoh,2025,11,1624,2025-11-01,1012.0,2204.0,1608.0,842.8712831743646,1867.4727272727273,0.8696244803375702,7.393263094763838
Madhya Pradesh,Damoh,2025,12,1086,2025-12-01,1624.0,1012.0,1613.3333333333333,596.0715840679987,1482.3090909090909,0.7326407202516921,6.99117688712121
Madhya Pradesh,Datia,2025,4,302,2025-04-01,,,,0.0,642.6296296296297,0.4699440954404536,5.713732805509369
Madhya Pradesh,Datia,2025,7,839,2025-07-01,302.0,302.0,302.0,0.0,2106.266666666667,0.3983351269226443,6.733401891837359
Madhya Pradesh,Datia,2025,9,2116,2025-09-01,839.0,302.0,570.5,379.716341497176,2408.7090909090907,0.8784788532518489,7.6577552711348655
Madhya Pradesh,Datia,2025,10,507,2025-10-01,2116.0,839.0,1085.6666666666667,931.8166844038228,1111.4,0.4561813928374517,6.230481447578482
Madhya Pradesh,Datia,2025,11,1201,2025-11-01,507.0,2116.0,1154.0,849.4933784321101,1867.4727272727273,0.6431151483284617,7.091742115095153
Madhya Pradesh,Datia,2025,12,844,2025-12-01,1201.0,507.0,1274.6666666666667,807.0256088460475,1482.3090909090909,0.5693819225528804,6.739336627357174
Madhya Pradesh,Dewas,2025,4,502,2025-04-01,,,,0.0,642.6296296296297,0.7811653506990323,6.220590170099739
Madhya Pradesh,Dewas,2025,5,622,2025-05-01,502.0,502.0,502.0,0.0,706.8666666666667,0.8799396397233614,6.434546518787453
Madhya Pradesh,Dewas,2025,7,849,2025-07-01,622.0,502.0,562.0,84.8528137423857,2106.266666666667,0.4030828638347139,6.745236349484363
Madhya Pradesh,Dewas,2025,9,2506,2025-09-01,849.0,622.0,657.6666666666666,176.2280719219652,2408.7090909090907,1.0403913073011026,7.826842098158293
Madhya Pradesh,Dewas,2025,10,1369,2025-10-01,2506.0,849.0,1325.6666666666667,1028.4805945341573,1111.4,1.231779737267202,7.222566018822171
Madhya Pradesh,Dewas,2025,11,2894,2025-11-01,1369.0,2506.0,1574.6666666666667,847.4292497508766,1867.4727272727273,1.5496879594192907,7.970740390007095
Madhya Pradesh,Dewas,2025,12,1625,2025-12-01,2894.0,1369.0,2256.3333333333335,792.5631415435201,1482.3090909090909,1.096262587853591,7.3938782901077555
Madhya Pradesh,Dhar,2025,4,619,2025-04-01,,,,0.0,642.6296296296297,0.9632297850253007,6.429719478039138
Madhya Pradesh,Dhar,2025,6,1527,2025-06-01,619.0,619.0,619.0,0.0,1067.8823529411766,1.4299327971783458,7.331714969726466
Madhya Pradesh,Dhar,2025,7,922,2025-07-01,1527.0,619.0,1073.0,642.0529573173851,2106.266666666667,0.43774134329282244,6.827629234502852
Madhya Pradesh,Dhar,2025,9,3128,2025-09-01,922.0,1527.0,1022.6666666666666,462.2946390921415,2408.7090909090907,1.2986209135027331,8.048468743668883
Madhya Pradesh,Dhar,2025,10,1612,2025-10-01,3128.0,922.0,1859.0,1139.8583245298514,1111.4,1.4504228900472822,7.385851078125209
Madhya Pradesh,Dhar,2025,11,2538,2025-11-01,1612.0,3128.0,1887.3333333333333,1128.4792126279212,1867.4727272727273,1.359055992054651,7.839525581704678
Madhya Pradesh,Dhar,2025,12,2203,2025-12-01,2538.0,1612.0,2426.0,764.180606924829,1482.3090909090909,1.486194757563976,7.698029170272805
Madhya Pradesh,Dindori,2025,9,873,2025-09-01,,,,0.0,2408.7090909090907,0.36243480098717584,6.773080375655535
Madhya Pradesh,Dindori,2025,10,470,2025-10-01,873.0,873.0,873.0,0.0,1111.4,0.42289004858698676,6.154858094016418
Madhya Pradesh,Dindori,2025,11,476,2025-11-01,470.0,873.0,671.5,284.9640328181787,1867.4727272727273,0.25488993389204645,6.1675164908883415
Madhya Pradesh,Dindori,2025,12,799,2025-12-01,476.0,470.0,606.3333333333334,230.95959242545726,1482.3090909090909,0.5390238816584734,6.684611727667927
Madhya Pradesh,Guna,2025,4,784,2025-04-01,,,,0.0,642.6296296296297,1.219987320613628,6.665683717782408
Madhya Pradesh,Guna,2025,7,1072,2025-07-01,784.0,784.0,784.0,0.0,2106.266666666667,0.5089573969738673,6.9782137426306985
Madhya Pradesh,Guna,2025,9,3535,2025-09-01,1072.0,784.0,928.0,203.64675298172568,2408.7090909090907,1.46759108990798,8.170751423757535
Madhya Pradesh,Guna,2025,10,949,2025-10-01,3535.0,1072.0,1797.0,1512.0248013838927,1111.4,0.8538779917213839,6.856461984594587
Madhya Pradesh,Guna,2025,11,1722,2025-11-01,949.0,3535.0,1852.0,1458.8176719521875,1867.4727272727273,0.9221018196682856,7.45182223652793
Madhya Pradesh,Guna,2025,12,1637,2025-12-01,1722.0,949.0,2068.6666666666665,1327.3968258713494,1482.3090909090909,1.1043580654254328,7.401231264413015
Madhya Pradesh,Gwalior,2025,3,327,2025-03-01,,,,0.0,180.66666666666666,1.8099630996209783,5.793013608384144
Madhya Pradesh,Gwalior,2025,4,1338,2025-04-01,327.0,327.0,327.0,0.0,642.6296296296297,2.0820701976798905,7.199678345691172
Madhya Pradesh,Gwalior,2025,5,464,2025-05-01,1338.0,327.0,832.5,714.8849557795995,706.8666666666667,0.6564179949061731,6.142037405587356
Madhya Pradesh,Gwalior,2025,6,1930,2025-06-01,464.0,1338.0,709.6666666666666,548.4472019559707,1067.8823529411766,1.8073151922424409,7.565793282428515
Madhya Pradesh,Gwalior,2025,7,4409,2025-07-01,1930.0,464.0,1244.0,737.5066101398685,2106.266666666667,2.0932772045315122,8.391629968440892
Madhya Pradesh,Gwalior,2025,9,3715,2025-09-01,4409.0,1930.0,2267.6666666666665,1994.058758746425,2408.7090909090907,1.5423199148537896,8.22040309993373
Madhya Pradesh,Gwalior,2025,10,1249,2025-10-01,3715.0,4409.0,3351.3333333333335,1278.8863645114575,1111.4,1.1238078099683968,7.1308988302963465
Madhya Pradesh,Gwalior,2025,11,3090,2025-11-01,1249.0,3715.0,3124.3333333333335,1660.742404267842,1867.4727272727273,1.6546426380807215,8.036249942132116
Madhya Pradesh,Gwalior,2025,12,1848,2025-12-01,3090.0,1249.0,2684.6666666666665,1281.9946697757102,1482.3090909090909,1.246703546063653,7.522400231387125
Madhya Pradesh,Harda,2025,9,1152,2025-09-01,,,,0.0,2408.7090909090907,0.47826447965318053,7.050122520269059
Madhya Pradesh,Harda,2025,10,381,2025-10-01,1152.0,1152.0,1152.0,0.0,1111.4,0.3428108691737063,5.945420608606575
Madhya Pradesh,Harda,2025,11,642,2025-11-01,381.0,1152.0,766.5,545.1793282948281,1867.4727272727273,0.34378012092162563,6.466144724237619
Madhya Pradesh,Harda,2025,12,523,2025-12-01,642.0,381.0,725.0,392.14410616506785,1482.3090909090909,0.3528278975061096,6.261491684321042
Madhya Pradesh,Indore,2025,4,1083,2025-04-01,,,,0.0,642.6296296296297,1.685263097225203,6.988413181999592
Madhya Pradesh,Indore,2025,5,648,2025-05-01,1083.0,1083.0,1083.0,0.0,706.8666666666667,0.9167216825413798,6.47543271670409
Madhya Pradesh,Indore,2025,6,561,2025-06-01,648.0,1083.0,865.5,307.59144981614816,1067.8823529411766,0.5253387683150308,6.331501849893691
Madhya Pradesh,Indore,2025,7,4994,2025-07-01,561.0,648.0,764.0,279.6658720687957,2106.266666666667,2.371019813887587,8.516192691082654
Madhya Pradesh,Indore,2025,9,4731,2025-09-01,4994.0,561.0,2067.6666666666665,2534.6523101469625,2408.7090909090907,1.9641226156590252,8.462103225098277
Madhya Pradesh,Indore,2025,10,2600,2025-10-01,4731.0,4994.0,3428.6666666666665,2486.9512124955995,1111.4,2.3393917581407777,7.8636512654486515
Madhya Pradesh,Indore,2025,11,4254,2025-11-01,2600.0,4731.0,4108.333333333333,1312.8573164412542,1867.4727272727273,2.277944913396566,8.355850041007475
Madhya Pradesh,Indore,2025,12,3187,2025-12-01,4254.0,2600.0,3861.6666666666665,1118.3623443827726,1482.3090909090909,2.150023918455012,8.067149039910106
Madhya Pradesh,Jabalpur,2025,4,159,2025-04-01,,,,0.0,642.6296296296297,0.24742089793056996,5.075173815233827
Madhya Pradesh,Jabalpur,2025,7,462,2025-07-01,159.0,159.0,159.0,0.0,2106.266666666667,0.21934544533761818,6.137727054086234
Madhya Pradesh,Jabalpur,2025,9,3936,2025-09-01,462.0,159.0,310.5,214.2533546995239,2408.7090909090907,1.6340703054817,8.278174290943738
Madhya Pradesh,Jabalpur,2025,10,2192,2025-10-01,3936.0,462.0,1519.0,2098.658857461117,1111.4,1.9722872053248404,7.693025748417888
Madhya Pradesh,Jabalpur,2025,11,3164,2025-11-01,2192.0,3936.0,2196.6666666666665,1737.0047015864216,1867.4727272727273,1.6942683841059556,8.059908334578276
Madhya Pradesh,Jabalpur,2025,12,2470,2025-12-01,3164.0,2192.0,3097.3333333333335,873.9092248817001,1482.3090909090909,1.6663191335374583,7.81237820598861
Madhya Pradesh,Jhabua,2025,4,886,2025-04-01,,,,0.0,642.6296296296297,1.378710160795503,6.787844982309579
Madhya Pradesh,Jhabua,2025,5,634,2025-05-01,886.0,886.0,886.0,0.0,706.8666666666667,0.8969159671778314,6.453624998892692
Madhya Pradesh,Jhabua,2025,6,899,2025-06-01,634.0,886.0,760.0,178.19090885900997,1067.8823529411766,0.8418530351429816,6.802394763324311
Madhya Pradesh,Jhabua,2025,7,2761,2025-07-01,899.0,634.0,806.3333333333334,149.38652326543158,2106.266666666667,1.3108501614224326,7.923710333969238
Madhya Pradesh,Jhabua,2025,9,3277,2025-09-01,2761.0,899.0,1431.3333333333333,1159.1230880857017,2408.7090909090907,1.3604797741523198,8.094988759303774
Madhya Pradesh,Jhabua,2025,10,1401,2025-10-01,3277.0,2761.0,2312.3333333333335,1250.8786245408996,1111.4,1.2605722512135498,7.2456550675945355
Madhya Pradesh,Jhabua,2025,11,2127,2025-11-01,1401.0,3277.0,2479.6666666666665,969.1260667907621,1867.4727272727273,1.138972456698283,7.662937850461535
Madhya Pradesh,Jhabua,2025,12,1451,2025-12-01,2127.0,1401.0,2268.3333333333335,945.952077715004,1482.3090909090909,0.9788781630618834,7.280697195384741
Madhya Pradesh,Katni,2025,3,106,2025-03-01,,,,0.0,180.66666666666666,0.5867158671554241,4.672828834461906
Madhya Pradesh,Katni,2025,4,413,2025-04-01,106.0,106.0,106.0,0.0,642.6296296296297,0.6426718921089647,6.025865973825314
Madhya Pradesh,Katni,2025,6,293,2025-06-01,413.0,106.0,259.5,217.08178182427008,1067.8823529411766,0.274374793433697,5.683579767338681
Madhya Pradesh,Katni,2025,7,717,2025-07-01,293.0,413.0,270.6666666666667,154.71371410878007,2106.266666666667,0.34041273659539445,6.576469569048224
Madhya Pradesh,Katni,2025,9,2900,2025-09-01,717.0,293.0,474.3333333333333,218.5528158897371,2408.7090909090907,1.2039644019047078,7.972810784121404
Madhya Pradesh,Katni,2025,10,1857,2025-10-01,2900.0,717.0,1303.3333333333333,1398.9111241724163,1111.4,1.6708655749490093,7.527255919373784
Madhya Pradesh,Katni,2025,11,2369,2025-11-01,1857.0,2900.0,1824.6666666666667,1091.8591178963213,1867.4727272727273,1.2685593558618866,7.7706452341291765
Madhya Pradesh,Katni,2025,12,2131,2025-12-01,2369.0,1857.0,2375.3333333333335,521.5288422832746,1482.3090909090909,1.4376218921329245,7.664815785285735
Madhya Pradesh,Khandwa,2025,4,420,2025-04-01,,,,0.0,642.6296296296297,0.653564636043015,6.042632833682381
Madhya Pradesh,Khandwa,2025,5,78,2025-05-01,420.0,420.0,420.0,0.0,706.8666666666667,0.11034612845405496,4.3694478524670215
Madhya Pradesh,Khandwa,2025,7,1289,2025-07-01,78.0,420.0,249.0,241.83051916579925,2106.266666666667,0.6119832879657789,7.162397497355718
Madhya Pradesh,Khandwa,2025,9,2358,2025-09-01,1289.0,78.0,595.6666666666666,624.3190957622018,2408.7090909090907,0.9789476067901038,7.765993079407675
Madhya Pradesh,Khandwa,2025,10,1128,2025-10-01,2358.0,1289.0,1241.6666666666667,1140.7367502335205,1111.4,1.0149361166087683,7.029087564149662
Madhya Pradesh,Khandwa,2025,11,1568,2025-11-01,1128.0,2358.0,1591.6666666666667,668.5284835617202,1867.4727272727273,0.839637429291447,7.358193752733032
Madhya Pradesh,Khandwa,2025,12,1304,2025-12-01,1568.0,1128.0,1684.6666666666667,623.2442004008808,1482.3090909090909,0.8797085628068201,7.173958319756794
Madhya Pradesh,Khargone,2025,4,935,2025-04-01,,,,0.0,642.6296296296297,1.4549593683338549,6.841615476477592
Madhya Pradesh,Khargone,2025,5,448,2025-05-01,935.0,935.0,935.0,0.0,706.8666666666667,0.6337828916335465,6.1070228877422545
Madhya Pradesh,Khargone,2025,6,526,2025-06-01,448.0,935.0,691.5,344.36100243784864,1067.8823529411766,0.49256362234172224,6.267200548541362
Madhya Pradesh,Khargone,2025,7,4724,2025-07-01,526.0,448.0,636.3333333333334,261.5766299449042,2106.266666666667,2.2428309172617062,8.460622839927844
Madhya Pradesh,Khargone,2025,9,3655,2025-09-01,4724.0,526.0,1899.3333333333333,2446.54395695915,2408.7090909090907,1.5174103065385198,8.204124932574041
Madhya Pradesh,Khargone,2025,10,1385,2025-10-01,3655.0,4724.0,2968.3333333333335,2181.612782629707,1111.4,1.2461759942403758,7.234177179749849
Madhya Pradesh,Khargone,2025,11,2046,2025-11-01,1385.0,3655.0,3254.6666666666665,1705.118861937001,1867.4727272727273,1.0955983292922835,7.624130585661289
Madhya Pradesh,Khargone,2025,12,1938,2025-12-01,2046.0,1385.0,2362.0,1167.526016840738,1482.3090909090909,1.3074196278524672,7.569927655242652
Madhya Pradesh,Maihar,2025,9,130,2025-09-01,,,,0.0,2408.7090909090907,0.05397081801641794,4.875197323201151
Madhya Pradesh,Maihar,2025,10,79,2025-10-01,130.0,130.0,130.0,0.0,1111.4,0.0710815188050467,4.382026634673881
Madhya Pradesh,Maihar,2025,11,95,2025-11-01,79.0,130.0,104.5,36.062445840513924,1867.4727272727273,0.050870890167530276,4.564348191467836
Madhya Pradesh,Maihar,2025,12,96,2025-12-01,95.0,79.0,101.33333333333333,26.08320021265284,1482.3090909090909,0.06476382057473522,4.574710978503383
Madhya Pradesh,Mandla,2025,9,1415,2025-09-01,,,,0.0,2408.7090909090907,0.5874515961017799,7.255591274253665
Madhya Pradesh,Mandla,2025,10,895,2025-10-01,1415.0,1415.0,1415.0,0.0,1111.4,0.8052906244369216,6.79794041297493
Madhya Pradesh,Mandla,2025,11,1370,2025-11-01,895.0,1415.0,1155.0,367.6955262170047,1867.4727272727273,0.7336117845212261,7.223295679562314
Madhya Pradesh,Mandla,2025,12,1179,2025-12-01,1370.0,895.0,1226.6666666666667,288.11166816589247,1482.3090909090909,0.7953806714334669,7.07326971745971
Madhya Pradesh,Mandsaur,2025,9,1873,2025-09-01,,,,0.0,2408.7090909090907,0.7775949395750061,7.535830462798367
Madhya Pradesh,Mandsaur,2025,10,1323,2025-10-01,1873.0,1873.0,1873.0,0.0,1111.4,1.1903904984693265,7.188412736496954
Madhya Pradesh,Mandsaur,2025,11,3458,2025-11-01,1323.0,1873.0,1598.0,388.90872965260115,1867.4727272727273,1.851700402098102,8.148734808937169
Madhya Pradesh,Mandsaur,2025,12,1494,2025-12-01,3458.0,1323.0,2218.0,1108.5237931591726,1482.3090909090909,1.0078869576943168,7.3098814858247865
Madhya Pradesh,Mauganj,2025,9,149,2025-09-01,,,,0.0,2408.7090909090907,0.06185886064958671,5.0106352940962555
Madhya Pradesh,Mauganj,2025,10,108,2025-10-01,149.0,149.0,149.0,0.0,1111.4,0.09717473456892461,4.6913478822291435
Madhya Pradesh,Mauganj,2025,11,84,2025-11-01,108.0,149.0,128.5,28.991378028648448,1867.4727272727273,0.044980576569184666,4.442651256490317
Madhya Pradesh,Mauganj,2025,12,82,2025-12-01,84.0,108.0,113.66666666666667,32.86842456421259,1482.3090909090909,0.055319096740919664,4.418840607796598
Madhya Pradesh,Morena,2025,4,1568,2025-04-01,,,,0.0,642.6296296296297,2.439974641227256,7.358193752733032
Madhya Pradesh,Morena,2025,5,1066,2025-05-01,1568.0,1568.0,1568.0,0.0,706.8666666666667,1.5080637555387513,6.9726062513017535
Madhya Pradesh,Morena,2025,6,2269,2025-06-01,1066.0,1568.0,1317.0,354.9676041556469,1067.8823529411766,2.124765891812486,7.727535110475448
Madhya Pradesh,Morena,2025,7,6073,2025-07-01,2269.0,1066.0,1634.3333333333333,604.2369844136764,2106.266666666667,2.8833006266999033,8.711772645605693
Madhya Pradesh,Morena,2025,9,3608,2025-09-01,6073.0,2269.0,3136.0,2613.671555494301,2408.7090909090907,1.4978977800248918,8.19118600464279
Madhya Pradesh,Morena,2025,10,1594,2025-10-01,3608.0,6073.0,3983.3333333333335,1929.57516913266,1111.4,1.4342271009524614,7.374629015218945
